,metric_TLuseoutofclass,metric_Gender,metric_postsojournOPI,metric_presojournOPI,metric_level gained,metric_FLcumulativecompetence,metric_general_cumulativecompet,context_learningoutofclassminday,psycho_motivationdegree,psycho_proficiencyingroup_BAL1,interact_classmates,interaction_groupintegration,improv_reading,improv_writing,improv_overall,improv_pron,improv_listening,improv_voc,improv_cult,improv_gmr,in_degree_weighted,in_degree,out_degree_weighted,out_degree,degree_weighted,degree,betweenness_weighted,betweenness,closeness,pagerank_weighhted,pagerank,voterank,clustering_coefficient
1,0.75,male,0.7272727272727273,0.5454545454545454,0.18181818181818182,15.0,21.0,0.041666666666666664,1.0,0.3333333333333333,0.8,0.8,1.0,0.8,0.8,0.4,,1.0,0.6,1.0,0.0,0,3.0,5,3.0,5,0.0,0.0,0.0,0.005414357867142967,0.005510715770159469,0.0,0.05
2,1.0,male,0.6363636363636364,0.36363636363636365,0.2727272727272727,6.0,12.0,0.16666666666666666,0.8,0.6666666666666666,0.6,0.8,0.8,0.2,0.4,0.6,,0.6,1.0,0.0,2.1999999999999997,4,0.6,1,2.8,5,0.11308677098150782,0.1124940730203888,0.2580558539205156,0.030912313939581302,0.03177459927241452,13.0,0.2
3,1.0,male,0.6363636363636364,0.36363636363636365,0.2727272727272727,3.0,9.0,0.0625,0.8,0.6666666666666666,0.2,0.6,0.8,0.6,0.8,0.6,,1.0,0.8,0.2,2.4,4,0.0,0,2.4,4,0.0,0.0,0.240398293029872,0.02558138647475779,0.030717983116293972,,0.25
4,0.15789473684210525,female,0.5454545454545454,0.45454545454545453,0.09090909090909091,6.0,12.0,0.125,0.8,1.0,0.85,0.8,0.6,0.8,0.8,0.6,,1.0,1.0,0.2,1.0,1,0.4,1,1.4,2,0.0007112375533428165,0.0007112375533428165,0.02631578947368421,0.007506280704008752,0.0070720983209879955,14.0,0.0
5,0.2727272727272727,male,0.6363636363636364,0.6363636363636364,0.0,3.0,9.0,0.125,1.0,0.6666666666666666,0.7,0.8,1.0,0.6,0.8,0.6,,0.6,1.0,0.8,3.2,4,2.4000000000000004,4,5.6000000000000005,8,0.0643669985775249,0.03336889521100048,0.19816106531388716,0.033798481023350015,0.025466837940267557,,0.42592592592592593
6,0.5,female,0.5454545454545454,0.45454545454545453,0.09090909090909091,5.0,11.0,0.125,0.8,0.6666666666666666,0.6,0.4,0.6,0.8,0.6,0.6,,0.8,1.0,0.4,1.9999999999999998,4,0.6000000000000001,2,2.5999999999999996,6,0.08250355618776672,0.08250355618776672,0.17087482219061165,0.0630042659063243,0.05669460273106078,15.0,0.4230769230769231
7,0.5,male,0.6363636363636364,0.45454545454545453,0.18181818181818182,8.0,14.0,0.1388888888888889,1.0,0.6666666666666666,0.6,0.6,1.0,0.8,0.8,0.6,,0.8,1.0,0.6,0.0,0,1.0,2,1.0,2,0.0,0.0,0.0,0.005414357867142967,0.005510715770159469,11.0,0.0
8,0.4,female,0.6363636363636364,0.45454545454545453,0.18181818181818182,6.0,12.0,0.041666666666666664,0.4,0.6666666666666666,0.5,0.8,0.6,0.4,0.6,0.6,,0.8,0.8,0.4,0.6,1,0.4,1,1.0,2,0.004978662873399715,0.005523944997629209,0.02631578947368421,0.006334803915363912,0.006447545300656585,,0.0
9,1.0,female,0.7272727272727273,0.36363636363636365,0.36363636363636365,8.5,14.5,0.16666666666666666,0.6,0.6666666666666666,0.7,0.6,0.8,0.8,0.6,0.6,,0.6,0.8,0.4,3.0,4,1.8,3,4.8,7,0.031294452347083924,0.013039355144618302,0.14619883040935672,0.06039161478817453,0.052816028980644254,12.0,0.631578947368421
10,1.0,female,0.45454545454545453,0.36363636363636365,0.09090909090909091,3.0,9.0,0.06944444444444445,1.0,1.0,0.8,0.8,0.2,0.8,0.8,0.6,,0.6,0.8,0.4,1.8000000000000003,4,1.8,3,3.6000000000000005,7,0.019203413940256046,0.016951161688003792,0.14619883040935672,0.04642350233554268,0.04854508010253019,9.0,0.475
