,metric_TLuseoutofclass,metric_Gender,metric_postsojournOPI,metric_presojournOPI,metric_level gained,metric_FLcumulativecompetence,metric_general_cumulativecompet,context_learningoutofclassminday,psycho_motivationdegree,psycho_proficiencyingroup_BAL1,interact_classmates,interaction_groupintegration,improv_reading,improv_writing,improv_overall,improv_pron,improv_listening,improv_voc,improv_cult,improv_gmr,in_degree_weighted,in_degree,out_degree_weighted,out_degree,degree_weighted,degree,betweenness_weighted,betweenness,closeness,pagerank_weighhted,pagerank,voterank,clustering_coefficient
1,0.75,male,0.7272727272727273,0.5454545454545454,0.18181818181818182,15.0,21.0,0.041666666666666664,1.0,0.3333333333333333,0.8,0.8,1.0,0.8,0.8,0.4,,1.0,0.6,1.0,30,8,0,0,30,8,0.0,0.0,0.30405405405405406,0.03018114221942581,0.03230197309368764,,0.42857142857142855
2,1.0,male,0.6363636363636364,0.36363636363636365,0.2727272727272727,6.0,12.0,0.16666666666666666,0.8,0.6666666666666666,0.6,0.8,0.8,0.2,0.4,0.6,,0.6,1.0,0.0,22,5,43,10,65,15,0.014423076923076924,0.030243992118992126,0.2533132530120482,0.02381575244677344,0.022601248532051532,7.0,0.43564356435643564
3,1.0,male,0.6363636363636364,0.36363636363636365,0.2727272727272727,3.0,9.0,0.0625,0.8,0.6666666666666666,0.2,0.6,0.8,0.6,0.8,0.6,,1.0,0.8,0.2,11,3,30,9,41,12,0.13637820512820512,0.1141422466422466,0.25029761904761905,0.01831891858863898,0.019061843637195108,2.0,0.10606060606060606
4,0.15789473684210525,female,0.5454545454545454,0.45454545454545453,0.09090909090909091,6.0,12.0,0.125,0.8,1.0,0.85,0.8,0.6,0.8,0.8,0.6,,1.0,1.0,0.2,0,0,27,7,27,7,0.0,0.0,0.0,0.008452247445528003,0.008547739608206907,5.0,0.09523809523809523
5,0.2727272727272727,male,0.6363636363636364,0.6363636363636364,0.0,3.0,9.0,0.125,1.0,0.6666666666666666,0.7,0.8,1.0,0.6,0.8,0.6,,0.6,1.0,0.8,13,3,15,3,28,6,0.03653846153846154,0.039230769230769236,0.2260752688172043,0.023550038107928894,0.023000577521914266,13.0,0.2857142857142857
6,0.5,female,0.5454545454545454,0.45454545454545453,0.09090909090909091,5.0,11.0,0.125,0.8,0.6666666666666666,0.6,0.4,0.6,0.8,0.6,0.6,,0.8,1.0,0.4,12,3,47,10,59,13,0.0041132478632478625,0.007506174381174383,0.20023809523809524,0.014711106081097935,0.014858201399839299,1.0,0.44666666666666666
7,0.5,male,0.6363636363636364,0.45454545454545453,0.18181818181818182,8.0,14.0,0.1388888888888889,1.0,0.6666666666666666,0.6,0.6,1.0,0.8,0.8,0.6,,0.8,1.0,0.6,26,6,17,4,43,10,0.028205128205128206,0.04474772912272911,0.2766447368421053,0.03791986312615751,0.039345335714740234,,0.3048780487804878
8,0.4,female,0.6363636363636364,0.45454545454545453,0.18181818181818182,6.0,12.0,0.041666666666666664,0.4,0.6666666666666666,0.5,0.8,0.6,0.4,0.6,0.6,,0.8,0.8,0.4,15,4,29,7,44,11,0.07003205128205128,0.05240740740740741,0.2803333333333333,0.021163992554248882,0.021202631350120207,16.0,0.3076923076923077
9,1.0,female,0.7272727272727273,0.36363636363636365,0.36363636363636365,8.5,14.5,0.16666666666666666,0.6,0.6666666666666666,0.7,0.6,0.8,0.8,0.6,0.6,,0.6,0.8,0.4,11,3,24,6,35,9,0.027243589743589744,0.028956876456876456,0.24735294117647058,0.015625769472700463,0.01730781754238529,15.0,0.2571428571428571
10,1.0,female,0.45454545454545453,0.36363636363636365,0.09090909090909091,3.0,9.0,0.06944444444444445,1.0,1.0,0.8,0.8,0.2,0.8,0.8,0.6,,0.6,0.8,0.4,11,3,25,7,36,10,0.04951923076923077,0.027752109002108998,0.2628125,0.015043138816722944,0.015786761193319825,8.0,0.22727272727272727
11,0.5,male,0.6363636363636364,0.5454545454545454,0.09090909090909091,13.5,19.5,0.0625,0.6,0.6666666666666666,0.75,0.6,0.4,0.8,0.6,0.6,,0.8,0.8,0.4,15,4,0,0,15,4,0.0,0.0,0.23684210526315788,0.019969123600507028,0.02035156858402407,,0.5833333333333334
12,1.0,male,0.7272727272727273,0.6363636363636364,0.09090909090909091,7.0,13.0,0.0625,1.0,0.3333333333333333,0.6,1.0,0.4,0.4,0.6,0.8,,0.8,0.2,0.6,13,3,0,0,13,3,0.0,0.0,0.21226415094339623,0.02006584764800531,0.020066662256592493,,0.5
13,0.2727272727272727,male,0.6363636363636364,0.45454545454545453,0.18181818181818182,12.0,18.0,0.125,0.4,0.6666666666666666,0.4,0.4,0.4,0.4,0.6,0.6,,0.4,0.8,0.2,7,2,5,1,12,3,0.0004807692307692308,0.0021581196581196577,0.1964953271028037,0.01107378830752356,0.011386049939774705,,0.0
14,0.5454545454545454,male,0.6363636363636364,0.36363636363636365,0.2727272727272727,6.0,12.0,0.08333333333333333,1.0,0.6666666666666666,0.3,0.6,0.8,0.8,0.6,0.4,,0.8,1.0,0.2,24,6,27,8,51,14,0.09396367521367521,0.07321412383912386,0.28412162162162163,0.023880788712336235,0.024437774101826914,12.0,0.3522727272727273
15,0.3103448275862069,male,0.7272727272727273,0.6363636363636364,0.09090909090909091,10.0,16.0,0.08333333333333333,0.8,0.3333333333333333,0.75,0.8,0.8,0.6,0.6,0.8,,0.6,0.8,0.2,4,1,0,0,4,1,0.0,0.0,0.19736842105263158,0.010528467969252869,0.01034809164747672,,0.0
16,0.2857142857142857,male,0.6363636363636364,0.5454545454545454,0.09090909090909091,11.0,17.0,0.08333333333333333,0.8,0.3333333333333333,0.7,1.0,0.8,0.6,0.8,0.6,,1.0,0.8,0.4,20,5,11,3,31,8,0.03616452991452992,0.045257173382173395,0.28412162162162163,0.020064700725485548,0.019862238373745237,,0.25
17,0.29411764705882354,female,0.5454545454545454,0.45454545454545453,0.09090909090909091,10.0,16.0,0.1111111111111111,0.6,0.6666666666666666,0.85,0.2,0.8,0.4,0.8,0.8,,0.8,1.0,0.4,13,3,0,0,13,3,0.0,0.0,0.2556818181818182,0.023936224649065956,0.02122534642468955,,0.16666666666666666
