,metric_TLuseoutofclass,metric_Gender,metric_postsojournOPI,metric_presojournOPI,metric_level gained,metric_FLcumulativecompetence,metric_general_cumulativecompet,context_learningoutofclassminday,psycho_motivationdegree,psycho_proficiencyingroup_BAL1,interact_classmates,interaction_groupintegration,improv_reading,improv_writing,improv_overall,improv_pron,improv_listening,improv_voc,improv_cult,improv_gmr,in_degree_weighted,in_degree,out_degree_weighted,out_degree,degree_weighted,degree,betweenness_weighted,betweenness,closeness,pagerank_weighhted,pagerank,voterank,clustering_coefficient
2,1.0,male,0.6363636363636364,0.36363636363636365,0.2727272727272727,6.0,12.0,0.16666666666666666,0.8,0.6666666666666666,0.6,0.8,0.8,0.2,0.4,0.6,,0.6,1.0,0.0,0.4,1,0.4,1,0.8,2,0.018115942028985508,0.018115942028985508,0.05555555555555555,0.026633730345572485,0.031466241116998146,,0.0
3,1.0,male,0.6363636363636364,0.36363636363636365,0.2727272727272727,3.0,9.0,0.0625,0.8,0.6666666666666666,0.2,0.6,0.8,0.6,0.8,0.6,,1.0,0.8,0.2,0.6,1,1.6,2,2.2,3,0.010869565217391304,0.010869565217391304,0.0625,0.05292162329120359,0.05847964136139864,5.0,0.0
4,0.15789473684210525,female,0.5454545454545454,0.45454545454545453,0.09090909090909091,6.0,12.0,0.125,0.8,1.0,0.85,0.8,0.6,0.8,0.8,0.6,,1.0,1.0,0.2,0.0,0,1.0,2,1.0,2,0.0,0.0,0.0,0.021210579847624207,0.021566578084216463,2.0,0.0
5,0.2727272727272727,male,0.6363636363636364,0.6363636363636364,0.0,3.0,9.0,0.125,1.0,0.6666666666666666,0.7,0.8,1.0,0.6,0.8,0.6,,0.6,1.0,0.8,0.0,0,0.6,1,0.6,1,0.0,0.0,0.0,0.021210579847624207,0.021566578084216463,6.0,0.0
6,0.5,female,0.5454545454545454,0.45454545454545453,0.09090909090909091,5.0,11.0,0.125,0.8,0.6666666666666666,0.6,0.4,0.6,0.8,0.6,0.6,,0.8,1.0,0.4,0.6,1,1.4,2,2.0,3,0.0,0.0,0.041666666666666664,0.02934530559454662,0.031466241116998146,,0.5
7,0.5,male,0.6363636363636364,0.45454545454545453,0.18181818181818182,8.0,14.0,0.1388888888888889,1.0,0.6666666666666666,0.6,0.6,1.0,0.8,0.8,0.6,,0.8,1.0,0.6,0.0,0,1.0,2,1.0,2,0.0,0.0,0.0,0.021210579847624207,0.021566578084216463,7.0,0.5
8,0.4,female,0.6363636363636364,0.45454545454545453,0.18181818181818182,6.0,12.0,0.041666666666666664,0.4,0.6666666666666666,0.5,0.8,0.6,0.4,0.6,0.6,,0.8,0.8,0.4,0.0,0,0.8,1,0.8,1,0.0,0.0,0.0,0.021210579847624207,0.021566578084216463,8.0,0.0
11,0.5,male,0.6363636363636364,0.5454545454545454,0.09090909090909091,13.5,19.5,0.0625,0.6,0.6666666666666666,0.75,0.6,0.4,0.8,0.6,0.6,,0.8,0.8,0.4,0.4,1,0.0,0,0.4,1,0.0,0.0,0.041666666666666664,0.028422247089272528,0.030732482485822644,,0.0
12,1.0,male,0.7272727272727273,0.6363636363636364,0.09090909090909091,7.0,13.0,0.0625,1.0,0.3333333333333333,0.6,1.0,0.4,0.4,0.6,0.8,,0.8,0.2,0.6,0.6,1,0.0,0,0.6,1,0.0,0.0,0.041666666666666664,0.03923974795174501,0.03989838688742882,,0.0
14,0.5454545454545454,male,0.6363636363636364,0.36363636363636365,0.2727272727272727,6.0,12.0,0.08333333333333333,1.0,0.6666666666666666,0.3,0.6,0.8,0.8,0.6,0.4,,0.8,1.0,0.2,0.8,1,0.0,0,0.8,1,0.0,0.0,0.041666666666666664,0.03923974795174501,0.03989838688742882,,0.0
15,0.3103448275862069,male,0.7272727272727273,0.6363636363636364,0.09090909090909091,10.0,16.0,0.08333333333333333,0.8,0.3333333333333333,0.75,0.8,0.8,0.6,0.6,0.8,,0.6,0.8,0.2,0.2,1,0.0,0,0.2,1,0.0,0.0,0.041666666666666664,0.02481641346844837,0.030732482485822644,,0.0
17,0.29411764705882354,female,0.5454545454545454,0.45454545454545453,0.09090909090909091,10.0,16.0,0.1111111111111111,0.6,0.6666666666666666,0.85,0.2,0.8,0.4,0.8,0.8,,0.8,1.0,0.4,0.8,1,0.0,0,0.8,1,0.0,0.0,0.041666666666666664,0.03563391433092085,0.030732482485822644,,0.0
18,0.6666666666666666,female,0.6363636363636364,0.36363636363636365,0.2727272727272727,3.0,9.0,0.041666666666666664,0.8,0.6666666666666666,0.5,0.0,1.0,0.4,0.6,0.6,,0.8,1.0,0.4,0.6,1,0.0,0,0.6,1,0.0,0.0,0.041666666666666664,0.03202808071009669,0.030732482485822644,,0.0
19,0.2727272727272727,female,0.5454545454545454,0.45454545454545453,0.09090909090909091,3.0,9.0,0.16666666666666666,0.8,0.6666666666666666,0.7,0.8,0.4,0.6,0.4,0.4,,0.6,0.8,0.4,1.8,2,0.0,0,1.8,2,0.0,0.0,0.08333333333333333,0.04902198319998978,0.044839495056818356,,1.0
